Date,Open,High,Low,Close,Adj Close,Volume
10-Sep-18,18.22,19.07,18.07,19.03,19.03,"214,252,500"
7-Sep-18,17.34,17.89,16.82,17.55,17.55,"337,378,500"
6-Sep-18,18.99,19.41,18.59,18.73,18.73,"112,212,000"
5-Sep-18,19,19.12,18.48,18.72,18.72,"115,812,000"
4-Sep-18,19.8,19.88,19.2,19.26,19.26,"125,257,500"
31-Aug-18,20.13,20.35,19.91,20.11,20.11,"80,626,500"
30-Aug-18,20.15,20.31,19.85,20.21,20.21,"108,250,500"
29-Aug-18,20.68,20.79,20.25,20.33,20.33,"111,711,000"
28-Aug-18,21.23,21.26,20.75,20.79,20.79,"114,736,500"
27-Aug-18,21.2,21.5,20.59,21.28,21.28,"196,189,500"
24-Aug-18,21.38,21.59,21.29,21.52,21.52,"54,039,000"
23-Aug-18,21.28,21.82,21.21,21.34,21.34,"77,209,500"
22-Aug-18,21.39,21.59,20.98,21.44,21.44,"89,190,000"
21-Aug-18,20.71,21.65,20.6,21.46,21.46,"197,583,000"
20-Aug-18,19.45,20.57,19.21,20.56,20.56,"261,034,500"
17-Aug-18,21.57,21.78,20.24,20.37,20.37,"284,379,000"
16-Aug-18,22.66,22.82,22.25,22.36,22.36,"90,960,000"
15-Aug-18,22.79,22.97,22.14,22.58,22.58,"136,519,500"
14-Aug-18,23.9,23.95,23.14,23.18,23.18,"104,796,000"
13-Aug-18,24.08,24.21,23.27,23.76,23.76,"156,958,500"
10-Aug-18,23.6,24,23.07,23.7,23.7,"173,280,000"
9-Aug-18,24.37,24.47,23.05,23.5,23.5,"257,757,000"
8-Aug-18,24.61,25.51,24.47,24.69,24.69,"368,568,000"
7-Aug-18,22.92,25.83,22.61,25.3,25.3,"463,137,000"
6-Aug-18,23.03,23.67,22.79,22.8,22.8,"128,464,500"
3-Aug-18,23.19,23.67,22.84,23.21,23.21,"204,847,500"
2-Aug-18,21.9,23.33,21.54,23.3,23.3,"348,225,000"
1-Aug-18,19.87,20.2,19.53,20.06,20.06,"151,941,000"
31-Jul-18,19.48,19.89,19.27,19.88,19.88,"76,153,500"
30-Jul-18,19.73,19.74,19.08,19.34,19.34,"102,211,500"
27-Jul-18,20.48,20.51,19.69,19.81,19.81,"85,549,500"
26-Jul-18,20.32,20.71,20.24,20.44,20.44,"69,457,500"
25-Jul-18,19.78,20.64,19.63,20.58,20.58,"106,131,000"
24-Jul-18,20.29,20.51,19.5,19.83,19.83,"143,862,000"
23-Jul-18,20.12,20.37,19.52,20.21,20.21,"164,893,500"
20-Jul-18,21.42,21.55,20.78,20.91,20.91,"77,433,000"
19-Jul-18,21.09,21.57,20.93,21.35,21.35,"88,729,500"
18-Jul-18,21.67,21.7,21.08,21.59,21.59,"84,363,000"
17-Jul-18,20.59,21.65,20.57,21.51,21.51,"104,943,000"
16-Jul-18,20.78,21.01,20.42,20.67,20.67,"117,280,500"
13-Jul-18,21.04,21.31,20.62,21.26,21.26,"88,047,000"
12-Jul-18,21.43,21.55,20.85,21.11,21.11,"85,818,000"
11-Jul-18,21.05,21.46,21,21.26,21.26,"73,261,500"
10-Jul-18,21.64,21.85,21.28,21.5,21.5,"142,072,500"
9-Jul-18,20.8,21.23,20.53,21.23,21.23,"113,952,000"
6-Jul-18,20.33,20.8,20.13,20.59,20.59,"132,982,500"
5-Jul-18,20.92,20.96,19.75,20.61,20.61,"262,146,000"
3-Jul-18,22.12,22.17,20.65,20.72,20.72,"184,239,000"
2-Jul-18,24,24.32,21.99,22.34,22.34,"281,397,000"
29-Jun-18,23.56,23.59,22.83,22.86,22.86,"97,386,000"
28-Jun-18,23.24,23.8,23.07,23.33,23.33,"125,970,000"
27-Jun-18,23,23.39,22.63,22.97,22.97,"125,005,500"
26-Jun-18,22.4,22.9,21.72,22.8,22.8,"111,787,500"
25-Jun-18,22.01,22.56,21.83,22.2,22.2,"103,969,500"
22-Jun-18,23.44,23.48,22.13,22.24,22.24,"153,991,500"
21-Jun-18,24.13,24.41,23.08,23.17,23.17,"119,506,500"
20-Jun-18,23.87,24.29,23.47,24.15,24.15,"125,755,500"
19-Jun-18,24.34,24.67,23.08,23.5,23.5,"191,428,500"
18-Jun-18,23.69,24.92,23.63,24.72,24.72,"181,098,000"
15-Jun-18,23.59,24.31,23.42,23.88,23.88,"162,724,500"
14-Jun-18,23.18,23.92,23.11,23.85,23.85,"164,715,000"
13-Jun-18,23.11,23.15,22.65,22.99,22.99,"142,047,000"
12-Jun-18,22.98,23.66,22.53,22.85,22.85,"335,211,000"
11-Jun-18,21.5,22.31,21.5,22.14,22.14,"197,752,500"
8-Jun-18,21.27,21.63,21.14,21.18,21.18,"123,078,000"
7-Jun-18,21.08,22,20.91,21.07,21.07,"215,179,500"
6-Jun-18,20.03,21.48,19.83,21.3,21.3,"281,509,500"
5-Jun-18,19.85,19.85,19.12,19.41,19.41,"89,928,000"
4-Jun-18,19.62,19.93,19.57,19.78,19.78,"71,967,000"
1-Jun-18,19.06,19.46,18.92,19.45,19.45,"81,366,000"
31-May-18,19.15,19.36,18.86,18.98,18.98,"88,795,500"
30-May-18,18.89,19.67,18.77,19.45,19.45,"112,345,500"
29-May-18,18.57,19.1,18.41,18.92,18.92,"84,999,000"
25-May-18,18.51,18.64,18.37,18.59,18.59,"58,126,500"
24-May-18,18.56,18.74,18.33,18.52,18.52,"62,650,500"
23-May-18,18.52,18.66,18.27,18.6,18.6,"89,776,500"
22-May-18,19.18,19.2,18.23,18.33,18.33,"134,187,000"
21-May-18,18.76,19.43,18.75,18.97,18.97,"137,739,000"
18-May-18,18.98,18.98,18.27,18.45,18.45,"108,778,500"
17-May-18,19.06,19.28,18.93,18.97,18.97,"66,309,000"
16-May-18,18.92,19.25,18.77,19.1,19.1,"85,110,000"
15-May-18,19,19.13,18.7,18.95,18.95,"142,788,000"
14-May-18,20.22,20.33,19.44,19.46,19.46,"109,302,000"
11-May-18,20.51,20.59,19.94,20.07,20.07,"70,194,000"
10-May-18,20.5,20.87,20.27,20.33,20.33,"84,774,000"
9-May-18,20.03,20.47,20,20.46,20.46,"85,911,000"
8-May-18,20.05,20.52,19.93,20.13,20.13,"88,950,000"
7-May-18,19.83,20.4,19.68,20.18,20.18,"130,173,000"
4-May-18,18.87,19.79,18.63,19.61,19.61,"128,541,000"
3-May-18,18.59,19.2,18.35,18.96,18.96,"260,281,500"
2-May-18,19.9,20.46,19.85,20.08,20.08,"134,556,000"
1-May-18,19.57,20.05,19.55,19.99,19.99,"69,384,000"
30-Apr-18,19.57,19.92,19.5,19.59,19.59,"63,423,000"
27-Apr-18,19.02,19.63,18.92,19.61,19.61,"65,469,000"
26-Apr-18,18.58,19.05,18.43,19.03,19.03,"65,340,000"
25-Apr-18,18.9,19.01,18.48,18.71,18.71,"60,204,000"
24-Apr-18,19,19.14,18.56,18.9,18.9,"85,279,500"
23-Apr-18,19.42,19.44,18.82,18.89,18.89,"73,401,000"
20-Apr-18,19.68,20,19.32,19.35,19.35,"84,418,500"
19-Apr-18,19.41,20.07,19.24,20.01,20.01,"91,359,000"
18-Apr-18,19.41,20.02,19.21,19.56,19.56,"98,365,500"
17-Apr-18,19.26,19.48,18.83,19.18,19.18,"105,000,000"
16-Apr-18,19.93,19.98,19.27,19.41,19.41,"95,077,500"
13-Apr-18,20.24,20.26,19.73,20.02,20.02,"109,908,000"
12-Apr-18,20.15,20.26,19.58,19.61,19.61,"114,132,000"
11-Apr-18,20.05,20.6,19.98,20.06,20.06,"112,243,500"
10-Apr-18,19.93,20.47,19.58,20.31,20.31,"164,847,000"
9-Apr-18,20.02,20.63,19.28,19.31,19.31,"153,747,000"
6-Apr-18,20.07,20.62,19.7,19.95,19.95,"202,804,500"
5-Apr-18,19.29,20.42,19.21,20.38,20.38,"286,816,500"
4-Apr-18,16.85,19.22,16.8,19.13,19.13,"298,450,500"
3-Apr-18,17.99,18.22,16.97,17.84,17.84,"282,666,000"
2-Apr-18,17.08,17.36,16.31,16.83,16.83,"241,710,000"
29-Mar-18,17.1,18.06,16.55,17.74,17.74,"227,560,500"
28-Mar-18,17.64,17.91,16.81,17.19,17.19,"315,021,000"
27-Mar-18,20.27,20.28,18.48,18.61,18.61,"208,080,000"
26-Mar-18,20.49,20.51,19.42,20.28,20.28,"125,628,000"
23-Mar-18,20.75,20.75,20.03,20.1,20.1,"99,823,500"
22-Mar-18,20.93,21.25,20.55,20.61,20.61,"74,097,000"
21-Mar-18,20.68,21.5,20.68,21.1,21.1,"89,376,000"
20-Mar-18,20.99,21.08,20.58,20.7,20.7,"71,464,500"
19-Mar-18,21.1,21.38,20.64,20.9,20.9,"112,264,500"
16-Mar-18,21.53,21.83,21.27,21.42,21.42,"91,759,500"
15-Mar-18,21.96,22.19,21.41,21.71,21.71,"98,472,000"
14-Mar-18,22.45,22.65,21.6,21.78,21.78,"119,511,000"
13-Mar-18,21.91,23.15,21.77,22.79,22.79,"89,487,000"
12-Mar-18,21.91,23.15,21.77,23.03,23.03,"123,960,000"
9-Mar-18,21.61,21.9,21.49,21.81,21.81,"82,602,000"
8-Mar-18,22.19,22.22,21.75,21.94,21.94,"53,493,000"
7-Mar-18,21.7,22.17,21.45,22.15,22.15,"75,109,500"
6-Mar-18,22.25,22.42,21.8,21.88,21.88,"64,285,500"
5-Mar-18,22.16,22.52,21.95,22.22,22.22,"57,357,000"
2-Mar-18,21.8,22.35,21.53,22.34,22.34,"76,392,000"
1-Mar-18,23,23.24,22,22.06,22.06,"103,284,000"
28-Feb-18,23.5,23.68,22.81,22.87,22.87,"91,045,500"
27-Feb-18,23.75,24,23.33,23.4,23.4,"71,961,000"
26-Feb-18,23.57,23.93,23.49,23.83,23.83,"65,100,000"
23-Feb-18,23.19,23.67,23.14,23.47,23.47,"87,261,000"
22-Feb-18,22.37,23.16,22.32,23.08,23.08,"104,547,000"
21-Feb-18,22.4,22.65,22.21,22.22,22.22,"48,294,000"
20-Feb-18,22.3,22.72,22.1,22.32,22.32,"60,141,000"
16-Feb-18,22.17,22.87,22.11,22.37,22.37,"84,639,000"
15-Feb-18,21.63,22.27,21.49,22.27,22.27,"88,693,500"
14-Feb-18,21.39,21.74,21.23,21.49,21.49,"59,260,500"
13-Feb-18,21,21.61,20.83,21.58,21.58,"68,403,000"
12-Feb-18,21.08,21.21,20.42,21.05,21.05,"93,417,000"
9-Feb-18,21.33,21.4,19.65,20.69,20.69,"194,005,500"
8-Feb-18,22.89,23.24,20.97,21.02,21.02,"154,719,000"
7-Feb-18,22.6,23.07,22.38,23,23,"104,538,000"
6-Feb-18,21.68,22.41,21.57,22.26,22.26,"76,326,000"
5-Feb-18,22.53,22.96,22.2,22.21,22.21,"66,961,500"
2-Feb-18,23.23,23.46,22.7,22.92,22.92,"55,572,000"
1-Feb-18,23.4,23.98,23.24,23.28,23.28,"62,965,500"
31-Jan-18,23.17,23.75,23.01,23.62,23.62,"93,211,500"
30-Jan-18,23.01,23.22,22.81,23.05,23.05,"70,765,500"
29-Jan-18,22.66,23.39,22.55,23.3,23.3,"71,206,500"
26-Jan-18,22.77,22.93,22.38,22.86,22.86,"68,091,000"
25-Jan-18,23.22,23.28,22.43,22.51,22.51,"101,104,500"
24-Jan-18,23.64,23.65,22.9,23.06,23.06,"79,312,500"
23-Jan-18,24,24.03,23.4,23.52,23.52,"81,981,000"
22-Jan-18,23.29,23.86,23.28,23.44,23.44,"93,156,000"
19-Jan-18,23,23.37,22.84,23.33,23.33,"73,324,500"
18-Jan-18,23.04,23.49,22.92,22.97,22.97,"85,287,000"
17-Jan-18,22.7,23.27,22.65,23.14,23.14,"106,552,500"
16-Jan-18,22.5,23,22.32,22.67,22.67,"97,114,500"
12-Jan-18,22.58,22.69,22.24,22.41,22.41,"72,376,500"
11-Jan-18,22.35,22.99,22.22,22.53,22.53,"99,682,500"
10-Jan-18,22.15,22.47,22,22.32,22.32,"64,648,500"
9-Jan-18,22.34,22.59,21.83,22.25,22.25,"107,199,000"
8-Jan-18,21.07,22.47,21.03,22.43,22.43,"147,891,000"
5-Jan-18,21.11,21.15,20.8,21.11,21.11,"68,868,000"
4-Jan-18,20.86,21.24,20.38,20.97,20.97,"149,194,500"
3-Jan-18,21.4,21.68,21.04,21.15,21.15,"67,822,500"
2-Jan-18,20.8,21.47,20.73,21.37,21.37,"65,283,000"
